OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time,Item Quantity,Item,Price of Item,Total Amount,Weekday Classification,Meal Time,Order Time,Stock Out Items,Revenue Loss,Preparation time,Driver Assign Time,Delivery Time,Actual Time,Average Expected Time,Bonus Time,Order Delivery Details
OD0615,11/9/2024,Brigade Road,Delivered,COD,12:36:07 PM,1:17:07 PM,1:20:07 PM,1:34:07 PM,1,Paneer Tikka,180,180,Weekend,Noon,Non-Peak Time,0,0,41,3,14,58,45,5,Delayed
OD1135,11/17/2024,BTM Layout,Delivered,Credit Card,11:22:35 PM,11:32:35 PM,11:34:35 PM,11:54:35 PM,1,Chicken Tikka,355,355,Weekend,Night,Non-Peak Time,0,0,10,2,20,32,27,5,No issuse
OD0472,11/7/2024,BTM Layout,Delivered,Online Payment,10:45:34 PM,10:58:34 PM,11:00:34 PM,11:15:34 PM,2,Fried Rice,250,500,Weekday,Night,Non-Peak Time,0,0,13,2,15,30,37,5,No issuse
OD1872,11/28/2024,Indiranagar,Delivered,UPI,9:00:32 PM,9:26:32 PM,9:28:32 PM,9:39:32 PM,1,Masala Dosa,120,120,Weekday,Night,Peak time,0,0,26,2,11,39,29,20,No issuse
OD1270,11/19/2024,Malleswaram,Cancelled,Not Required,,,,,0,Masala Dosa,120,0,Weekday,Morning,Non-Peak Time,3,360,0,0,0,0,0,0,Cancelled
OD1205,11/18/2024,Malleswaram,Delivered,Online Payment,9:45:48 AM,10:31:48 AM,10:33:48 AM,10:49:48 AM,1,Idli,65,65,Weekday,Morning,Peak time,0,0,46,2,16,64,27,20,Delayed
OD1608,11/24/2024,HSR Layout,Delivered,COD,3:39:52 PM,4:07:52 PM,4:09:52 PM,4:23:52 PM,2,Pasta,250,500,Weekend,Evening,Non-Peak Time,0,0,28,2,14,44,51,5,No issuse
OD0885,11/13/2024,Whitefield,Delivered,Credit Card,2:12:45 PM,2:52:45 PM,2:55:45 PM,3:15:45 PM,2,Pasta,250,500,Weekday,Noon,Non-Peak Time,0,0,40,3,20,63,46,5,Delayed
OD0886,11/13/2024,HSR Layout,Delivered,COD,2:19:14 PM,2:33:14 PM,2:35:14 PM,2:54:14 PM,3,Butter Chicken,315,945,Weekday,Noon,Non-Peak Time,0,0,14,2,19,35,37,5,No issuse
OD1801,11/27/2024,MG Road,Delivered,Credit Card,10:54:31 PM,11:04:31 PM,11:06:31 PM,11:18:31 PM,1,Noodles,250,250,Weekday,Night,Non-Peak Time,0,0,10,2,12,24,32,5,No issuse
OD1004,11/15/2024,Indiranagar,Delivered,UPI,10:00:50 AM,10:25:50 AM,10:27:50 AM,10:40:50 AM,5,Puri Bhaji,150,750,Weekend,Morning,Non-Peak Time,0,0,25,2,13,40,32,5,Delayed
OD1748,11/26/2024,MG Road,Delivered,Online Payment,3:16:55 PM,3:32:55 PM,3:34:55 PM,3:46:55 PM,2,Noodles,250,500,Weekday,Evening,Non-Peak Time,0,0,16,2,12,30,32,5,No issuse
OD1544,11/23/2024,BTM Layout,Delivered,Credit Card,12:27:50 PM,12:57:50 PM,12:59:50 PM,1:10:50 PM,1,Burger,210,210,Weekend,Noon,Non-Peak Time,0,0,30,2,11,43,33,5,Delayed
OD1935,11/29/2024,Brigade Road,Delivered,UPI,6:41:32 PM,7:35:32 PM,7:52:32 PM,8:08:32 PM,2,Pasta,250,500,Weekend,Evening,Peak time,0,0,54,17,16,87,53,20,Delayed
OD0812,11/12/2024,Marathahalli,Delivered,Online Payment,4:10:47 PM,4:52:47 PM,4:54:47 PM,5:06:47 PM,2,Samosa,20,40,Weekday,Evening,Non-Peak Time,0,0,42,2,12,56,22,5,Delayed
OD1670,11/25/2024,Koramangala,Delivered,Online Payment,11:08:34 AM,11:27:34 AM,11:29:34 AM,11:48:34 AM,1,Chole Bhature,200,200,Weekday,Morning,Non-Peak Time,0,0,19,2,19,40,34,5,Delayed
OD2001,11/30/2024,MG Road,Delivered,UPI,8:41:10 PM,9:37:10 PM,9:40:10 PM,10:09:10 PM,2,Fried Rice,250,500,Weekend,Night,Peak time,0,0,56,3,29,88,42,20,Delayed
OD1936,11/29/2024,Indiranagar,Delivered,Online Payment,10:39:30 AM,10:52:30 AM,10:54:30 AM,11:04:30 AM,1,Paneer Paratha,160,160,Weekend,Morning,Non-Peak Time,0,0,13,2,10,25,35,5,No issuse
OD1609,11/24/2024,Indiranagar,Delivered,Credit Card,5:28:08 PM,5:46:08 PM,5:48:08 PM,5:58:08 PM,2,Pasta,250,500,Weekend,Evening,Non-Peak Time,0,0,18,2,10,30,46,5,No issuse
OD1802,11/27/2024,Malleswaram,Delivered,Online Payment,10:33:41 PM,11:03:41 PM,11:04:41 PM,11:16:41 PM,4,Butter Naan,40,160,Weekday,Night,Non-Peak Time,0,0,30,1,12,43,22,5,Delayed
OD1545,11/23/2024,Malleswaram,Delivered,COD,4:10:21 PM,4:43:21 PM,4:45:21 PM,4:59:21 PM,3,Chole Bhature,200,600,Weekend,Evening,Non-Peak Time,0,0,33,2,14,49,34,5,Delayed
OD0047,11/1/2024,Malleswaram,Delivered,COD,4:07:11 PM,4:20:11 PM,4:22:11 PM,4:37:11 PM,1,Burger,210,210,Weekend,Evening,Non-Peak Time,0,0,13,2,15,30,28,5,No issuse
OD1335,11/20/2024,BTM Layout,Delivered,Online Payment,8:30:42 PM,9:07:42 PM,9:15:42 PM,9:47:42 PM,2,Veg Biryani,290,580,Weekday,Night,Peak time,0,0,37,8,32,77,42,20,Delayed
OD1610,11/24/2024,BTM Layout,Delivered,Online Payment,10:14:46 PM,10:26:46 PM,10:29:46 PM,10:43:46 PM,3,Pizza,450,1350,Weekend,Night,Non-Peak Time,0,0,12,3,14,29,43,5,No issuse
OD1803,11/27/2024,Malleswaram,Delivered,COD,9:51:37 AM,10:18:37 AM,10:20:37 AM,10:32:37 AM,3,Poha,75,225,Weekday,Morning,Peak time,0,0,27,2,12,41,27,20,No issuse
OD0616,11/9/2024,Whitefield,Delivered,COD,9:31:00 AM,9:54:00 AM,9:56:00 AM,10:33:00 AM,3,Ghee Upma,99,297,Weekend,Morning,Peak time,0,0,23,2,37,62,35,20,Delayed
OD0473,11/7/2024,Brigade Road,Delivered,UPI,4:00:11 PM,4:35:11 PM,4:38:11 PM,4:51:11 PM,4,Butter Naan,40,160,Weekday,Evening,Non-Peak Time,0,0,35,3,13,51,34,5,Delayed
OD0273,11/4/2024,Jayanagar,Delivered,UPI,10:51:25 PM,11:39:25 PM,11:41:25 PM,11:53:25 PM,1,Masala Dosa,120,120,Weekday,Night,Non-Peak Time,0,0,48,2,12,62,26,5,Delayed
OD0542,11/8/2024,BTM Layout,Delivered,UPI,4:50:26 PM,5:05:26 PM,5:07:26 PM,5:30:26 PM,2,Pasta,250,500,Weekend,Evening,Non-Peak Time,0,0,15,2,23,40,46,5,No issuse
OD1671,11/25/2024,Koramangala,Delivered,Online Payment,8:28:43 PM,8:47:43 PM,8:49:43 PM,9:07:43 PM,4,Butter Naan,40,160,Weekday,Night,Peak time,0,0,19,2,18,39,22,20,No issuse
OD1873,11/28/2024,MG Road,Delivered,COD,1:45:28 PM,1:59:28 PM,2:01:28 PM,2:15:28 PM,2,Fried Rice,250,500,Weekday,Noon,Non-Peak Time,0,0,14,2,14,30,42,5,No issuse
OD0543,11/8/2024,Koramangala,Delivered,Online Payment,3:58:08 PM,4:13:08 PM,4:15:08 PM,4:28:08 PM,3,Tandoori Chicken,360,1080,Weekend,Evening,Non-Peak Time,0,0,15,2,13,30,40,5,No issuse
OD1206,11/18/2024,Whitefield,Delivered,COD,9:29:20 AM,9:58:20 AM,10:05:20 AM,10:25:20 AM,1,Aloo Paratha,110,110,Weekday,Morning,Peak time,0,0,29,7,20,56,27,20,Delayed
OD1136,11/17/2024,MG Road,Delivered,Credit Card,10:34:40 PM,10:53:40 PM,10:55:40 PM,11:14:40 PM,2,Chicken Curry,325,650,Weekend,Night,Non-Peak Time,0,0,19,2,19,40,42,5,No issuse
OD0813,11/12/2024,BTM Layout,Delivered,UPI,3:24:56 PM,3:35:56 PM,3:37:56 PM,3:54:56 PM,4,Butter Naan,40,160,Weekday,Evening,Non-Peak Time,0,0,11,2,17,30,27,5,No issuse
OD1416,11/21/2024,BTM Layout,Delivered,Credit Card,1:33:09 PM,1:45:09 PM,1:47:09 PM,1:58:09 PM,1,Noodles,250,250,Weekday,Noon,Non-Peak Time,0,0,12,2,11,25,27,5,No issuse
OD0887,11/13/2024,Jayanagar,Delivered,Credit Card,5:31:31 PM,5:57:31 PM,5:58:31 PM,6:16:31 PM,1,Hakka Noodles,260,260,Weekday,Evening,Non-Peak Time,0,0,26,1,18,45,30,5,Delayed
OD1611,11/24/2024,Brigade Road,Delivered,Credit Card,10:49:29 PM,10:59:29 PM,11:01:29 PM,11:14:29 PM,3,Butter Chicken,315,945,Weekend,Night,Non-Peak Time,0,0,10,2,13,25,39,5,No issuse
OD1417,11/21/2024,Marathahalli,Delivered,Online Payment,4:45:52 PM,5:00:52 PM,5:02:52 PM,5:19:52 PM,5,Samosa,20,100,Weekday,Evening,Non-Peak Time,0,0,15,2,17,34,22,5,Delayed
OD1005,11/15/2024,Marathahalli,Delivered,UPI,2:10:38 PM,2:40:38 PM,2:42:38 PM,3:01:38 PM,2,Fried Rice,250,500,Weekend,Noon,Non-Peak Time,0,0,30,2,19,51,32,5,Delayed
OD0888,11/13/2024,MG Road,Delivered,Credit Card,6:59:16 PM,7:41:16 PM,7:51:16 PM,8:22:16 PM,2,Chicken Biryani,350,700,Weekday,Evening,Peak time,0,0,42,10,31,83,52,20,Delayed
OD0814,11/12/2024,Marathahalli,Delivered,UPI,9:22:37 AM,10:16:37 AM,10:17:37 AM,10:37:37 AM,1,Idli,65,65,Weekday,Morning,Peak time,0,0,54,1,20,75,27,20,Delayed
OD1546,11/23/2024,MG Road,Delivered,COD,9:51:12 AM,10:25:12 AM,10:27:12 AM,10:41:12 AM,3,Puri Bhaji,150,450,Weekend,Morning,Peak time,0,0,34,2,14,50,37,20,No issuse
OD1072,11/16/2024,Koramangala,Delivered,Online Payment,9:43:17 AM,10:02:17 AM,10:03:17 AM,10:18:17 AM,2,Chole Bhature,200,400,Weekend,Morning,Peak time,0,0,19,1,15,35,34,20,No issuse
OD1336,11/20/2024,Koramangala,Delivered,COD,4:36:31 PM,4:47:31 PM,4:49:31 PM,5:07:31 PM,2,Veg Biryani,290,580,Weekday,Evening,Non-Peak Time,0,0,11,2,18,31,37,5,No issuse
OD1937,11/29/2024,MG Road,Delivered,Online Payment,9:46:40 PM,10:24:40 PM,10:26:40 PM,11:05:40 PM,1,Chicken Biryani,350,350,Weekend,Night,Peak time,0,0,38,2,39,79,52,20,Delayed
OD0395,11/6/2024,Indiranagar,Delivered,Online Payment,11:08:07 AM,11:22:07 AM,11:24:07 AM,11:38:07 AM,3,Poha,75,225,Weekday,Morning,Non-Peak Time,0,0,14,2,14,30,32,5,No issuse
OD0126,11/2/2024,Jayanagar,Delivered,UPI,4:16:38 PM,4:40:38 PM,4:42:38 PM,4:56:38 PM,2,Pav Bhaji,150,300,Weekend,Evening,Non-Peak Time,0,0,24,2,14,40,34,5,Delayed
OD0544,11/8/2024,HSR Layout,Delivered,COD,6:09:34 PM,6:19:34 PM,6:21:34 PM,6:50:34 PM,5,Samosa,20,100,Weekend,Evening,Peak time,0,0,10,2,29,41,32,20,No issuse
OD1612,11/24/2024,Indiranagar,Delivered,COD,5:58:25 PM,6:47:25 PM,6:50:25 PM,7:03:25 PM,2,Chicken Biryani,350,700,Weekend,Evening,Non-Peak Time,0,0,49,3,13,65,47,5,Delayed
OD0945,11/14/2024,Malleswaram,Delivered,Online Payment,7:54:57 PM,8:05:57 PM,8:07:57 PM,8:40:57 PM,2,Mutton Biryani,390,780,Weekday,Night,Peak time,0,0,11,2,33,46,47,20,No issuse
OD0946,11/14/2024,Marathahalli,Delivered,COD,4:33:43 PM,5:00:43 PM,5:01:43 PM,5:21:43 PM,1,Hakka Noodles,260,260,Weekday,Evening,Non-Peak Time,0,0,27,1,20,48,28,5,Delayed
OD1547,11/23/2024,Koramangala,Delivered,COD,11:30:39 PM,12:31:39 AM,12:33:39 AM,12:51:39 AM,1,Noodles,250,250,Weekend,Night,Non-Peak Time,0,0,61,2,18,81,22,5,Delayed
OD0048,11/1/2024,Malleswaram,Delivered,UPI,4:59:47 PM,5:09:47 PM,5:11:47 PM,5:24:47 PM,2,Fried Rice,250,500,Weekend,Evening,Non-Peak Time,0,0,10,2,13,25,32,5,No issuse
OD1672,11/25/2024,MG Road,Delivered,UPI,6:38:13 PM,7:25:13 PM,7:27:13 PM,7:38:13 PM,1,Noodles,250,250,Weekday,Evening,Peak time,0,0,47,2,11,60,32,20,Delayed
OD1613,11/24/2024,BTM Layout,Delivered,Credit Card,5:21:55 PM,5:58:55 PM,5:59:55 PM,6:11:55 PM,1,Paneer Tikka,180,180,Weekend,Evening,Non-Peak Time,0,0,37,1,12,50,38,5,Delayed
OD0947,11/14/2024,Koramangala,Delivered,COD,4:22:22 PM,4:39:22 PM,4:41:22 PM,5:00:22 PM,2,Veg Biryani,290,580,Weekday,Evening,Non-Peak Time,0,0,17,2,19,38,37,5,No issuse
OD1337,11/20/2024,Whitefield,Delivered,Credit Card,7:54:16 AM,8:17:16 AM,8:35:16 AM,8:50:16 AM,1,Poha,75,75,Weekday,Morning,Non-Peak Time,0,0,23,18,15,56,32,5,Delayed
OD0545,11/8/2024,Brigade Road,Delivered,UPI,12:58:40 PM,1:08:40 PM,1:10:40 PM,1:28:40 PM,1,Chicken Tikka,355,355,Weekend,Noon,Non-Peak Time,0,0,10,2,18,30,34,5,No issuse
OD0328,11/17/2024,Koramangala,Delivered,COD,11:21:27 AM,11:31:27 AM,11:33:27 AM,11:46:27 AM,3,Idli,65,195,Weekend,Morning,Non-Peak Time,0,0,10,2,13,25,27,5,No issuse
OD1338,11/20/2024,BTM Layout,Delivered,Online Payment,9:22:56 AM,10:32:56 AM,10:33:56 AM,10:47:56 AM,2,Aloo Paratha,110,220,Weekday,Morning,Peak time,0,0,70,1,14,85,27,20,Delayed
OD1804,11/27/2024,HSR Layout,Delivered,Credit Card,9:15:19 PM,9:39:19 PM,9:41:19 PM,10:24:19 PM,2,Chicken Biryani,350,700,Weekday,Night,Peak time,0,0,24,2,43,69,52,20,No issuse
OD1673,11/25/2024,MG Road,Delivered,UPI,11:44:35 AM,11:59:35 AM,12:01:35 PM,12:14:35 PM,3,Idli,65,195,Weekday,Morning,Non-Peak Time,0,0,15,2,13,30,37,5,No issuse
OD1207,11/18/2024,BTM Layout,Delivered,Online Payment,10:58:07 PM,11:21:07 PM,11:23:07 PM,11:36:07 PM,2,Pav Bhaji,150,300,Weekday,Night,Non-Peak Time,0,0,23,2,13,38,37,5,No issuse
OD0206,11/3/2024,Whitefield,Delivered,UPI,2:00:21 PM,2:22:21 PM,2:24:21 PM,2:36:21 PM,1,Paneer Tikka,180,180,Weekend,Noon,Non-Peak Time,0,0,22,2,12,36,38,5,No issuse
OD1674,11/25/2024,Koramangala,Delivered,Online Payment,3:27:00 PM,3:37:00 PM,3:38:00 PM,4:01:00 PM,2,Pasta,250,500,Weekday,Evening,Non-Peak Time,0,0,10,1,23,34,41,5,No issuse
OD0127,11/2/2024,HSR Layout,Delivered,Online Payment,2:50:09 PM,3:12:09 PM,3:13:09 PM,3:28:09 PM,1,Chicken Tikka,355,355,Weekend,Noon,Non-Peak Time,0,0,22,1,15,38,32,5,Delayed
OD1208,11/18/2024,Indiranagar,Delivered,COD,9:00:23 AM,9:16:23 AM,9:26:23 AM,9:39:23 AM,3,Idli,65,195,Weekday,Morning,Peak time,0,0,16,10,13,39,32,20,No issuse
OD0474,11/7/2024,BTM Layout,Delivered,COD,7:48:51 PM,8:09:51 PM,8:10:51 PM,8:50:51 PM,1,Burger,210,210,Weekday,Night,Peak time,0,0,21,1,40,62,33,20,Delayed
OD1209,11/18/2024,Marathahalli,Delivered,Credit Card,10:57:27 AM,11:54:27 AM,11:56:27 AM,12:07:27 PM,1,Chole Bhature,200,200,Weekday,Morning,Non-Peak Time,0,0,57,2,11,70,34,5,Delayed
OD1874,11/28/2024,BTM Layout,Delivered,Credit Card,3:38:18 PM,3:59:18 PM,4:01:18 PM,4:17:18 PM,1,Sushi,350,350,Weekday,Evening,Non-Peak Time,0,0,21,2,16,39,43,5,No issuse
OD0329,11/5/2024,Malleswaram,Delivered,Credit Card,1:17:04 PM,1:28:04 PM,1:30:04 PM,1:42:04 PM,5,Samosa,20,100,Weekday,Noon,Non-Peak Time,0,0,11,2,12,25,22,5,No issuse
OD1675,11/25/2024,Whitefield,Delivered,COD,11:11:49 AM,11:45:49 AM,11:47:49 AM,12:02:49 PM,1,Paneer Paratha,160,160,Weekday,Morning,Non-Peak Time,0,0,34,2,15,51,35,5,Delayed
OD1339,11/20/2024,HSR Layout,Delivered,Credit Card,11:00:34 PM,11:17:34 PM,11:19:34 PM,11:40:34 PM,2,Fried Rice,250,500,Weekday,Night,Non-Peak Time,0,0,17,2,21,40,42,5,No issuse
OD1210,11/18/2024,Malleswaram,Delivered,Online Payment,11:47:36 AM,12:20:36 PM,12:24:36 PM,12:37:36 PM,2,Poha,75,150,Weekday,Morning,Non-Peak Time,0,0,33,4,13,50,27,5,Delayed
OD0681,11/10/2024,Marathahalli,Delivered,Credit Card,12:39:58 PM,1:21:58 PM,1:23:58 PM,1:45:58 PM,3,Tandoori Chicken,360,1080,Weekend,Noon,Non-Peak Time,0,0,42,2,22,66,40,5,Delayed
OD1340,11/20/2024,Malleswaram,Delivered,Online Payment,6:55:59 PM,7:10:59 PM,7:12:59 PM,7:41:59 PM,3,Tandoori Chicken,360,1080,Weekday,Evening,Peak time,0,0,15,2,29,46,40,20,No issuse
OD0128,11/2/2024,Whitefield,Delivered,Credit Card,9:43:19 PM,9:55:19 PM,9:57:19 PM,10:31:19 PM,3,Butter Chicken,315,945,Weekend,Night,Peak time,0,0,12,2,34,48,32,20,No issuse
OD1352,11/16/2024,Jayanagar,Cancelled,Not Required,,,,,0,Paneer Tikka,180,0,Weekend,Morning,Non-Peak Time,2,360,0,0,0,0,0,0,Cancelled
OD0546,11/8/2024,MG Road,Delivered,Online Payment,9:28:17 AM,10:24:17 AM,10:26:17 AM,11:01:17 AM,2,Ghee Upma,99,198,Weekend,Morning,Peak time,0,0,56,2,35,93,40,20,Delayed
OD0475,11/7/2024,Marathahalli,Delivered,UPI,3:27:58 PM,3:47:58 PM,3:49:58 PM,4:09:58 PM,2,Chicken Biryani,350,700,Weekday,Evening,Non-Peak Time,0,0,20,2,20,42,42,5,No issuse
OD1938,11/29/2024,HSR Layout,Delivered,COD,6:46:05 PM,7:07:05 PM,7:09:05 PM,7:31:05 PM,1,Burger,210,210,Weekend,Evening,Peak time,0,0,21,2,22,45,38,20,No issuse
OD0330,11/5/2024,HSR Layout,Delivered,Online Payment,11:08:23 PM,11:20:23 PM,11:22:23 PM,11:48:23 PM,4,Butter Naan,40,160,Weekday,Night,Non-Peak Time,0,0,12,2,26,40,32,5,Delayed
OD0331,11/5/2024,Whitefield,Delivered,Credit Card,9:26:31 PM,9:37:31 PM,9:39:31 PM,10:17:31 PM,1,Fish Curry,190,190,Weekday,Night,Peak time,0,0,11,2,38,51,32,20,No issuse
OD0049,11/1/2024,BTM Layout,Delivered,Online Payment,11:33:51 AM,12:01:51 PM,12:03:51 PM,12:14:51 PM,1,Aloo Paratha,110,110,Weekend,Morning,Non-Peak Time,0,0,28,2,11,41,27,5,Delayed
OD0476,11/7/2024,Malleswaram,Delivered,Credit Card,9:34:26 PM,10:17:26 PM,10:19:26 PM,10:34:26 PM,2,Mutton Biryani,390,780,Weekday,Night,Peak time,0,0,43,2,15,60,47,20,No issuse
OD1939,11/29/2024,HSR Layout,Delivered,Online Payment,8:52:29 AM,9:10:29 AM,9:15:29 AM,9:31:29 AM,2,Idli,65,130,Weekend,Morning,Peak time,0,0,18,5,16,39,37,20,No issuse
OD0050,11/1/2024,HSR Layout,Delivered,COD,1:46:33 PM,1:59:33 PM,2:01:33 PM,2:23:33 PM,2,Chicken Biryani,350,700,Weekend,Noon,Non-Peak Time,0,0,13,2,22,37,52,5,No issuse
OD2002,11/30/2024,MG Road,Delivered,UPI,8:24:50 AM,9:35:50 AM,9:37:50 AM,9:54:50 AM,1,Masala Dosa,120,120,Weekend,Morning,Peak time,0,0,71,2,17,90,34,20,Delayed
OD1805,11/27/2024,Malleswaram,Delivered,Online Payment,8:01:38 AM,8:45:38 AM,8:47:38 AM,8:59:38 AM,1,Chole Bhature,200,200,Weekday,Morning,Peak time,0,0,44,2,12,58,34,20,Delayed
OD1875,11/28/2024,HSR Layout,Delivered,COD,6:50:06 PM,7:03:06 PM,7:05:06 PM,7:40:06 PM,1,Sushi,350,350,Weekday,Evening,Peak time,0,0,13,2,35,50,48,20,No issuse
OD0396,11/6/2024,Brigade Road,Delivered,COD,12:19:02 PM,12:38:02 PM,12:40:02 PM,12:53:02 PM,3,Butter Chicken,315,945,Weekday,Noon,Non-Peak Time,0,0,19,2,13,34,39,5,No issuse
OD1341,11/20/2024,BTM Layout,Delivered,Online Payment,11:58:54 PM,12:14:54 AM,12:16:54 AM,12:28:54 AM,2,Fried Rice,250,500,Weekday,Night,Non-Peak Time,0,0,16,2,12,30,37,5,No issuse
OD1676,11/15/2024,MG Road,Delivered,COD,11:23:30 AM,11:37:30 AM,11:38:30 AM,11:48:30 AM,5,Paneer Paratha,160,800,Weekend,Morning,Non-Peak Time,0,0,14,1,10,25,40,5,No issuse
OD1876,11/28/2024,Marathahalli,Delivered,Credit Card,7:43:29 PM,8:37:29 PM,8:39:29 PM,9:18:29 PM,1,Noodles,250,250,Weekday,Night,Peak time,0,0,54,2,39,95,22,20,Delayed
OD1806,11/27/2024,Marathahalli,Delivered,Online Payment,9:42:55 AM,10:00:55 AM,10:02:55 AM,10:49:55 AM,2,Poha,75,150,Weekday,Morning,Peak time,0,0,18,2,47,67,27,20,Delayed
OD1418,11/21/2024,MG Road,Delivered,UPI,6:47:32 PM,7:21:32 PM,7:23:32 PM,7:52:32 PM,2,Fried Rice,250,500,Weekday,Evening,Peak time,0,0,34,2,29,65,42,20,Delayed
OD1342,11/20/2024,Jayanagar,Delivered,Online Payment,8:00:33 AM,9:24:33 AM,9:26:33 AM,9:45:33 AM,1,Masala Dosa,120,120,Weekday,Morning,Peak time,0,0,84,2,19,105,26,20,Delayed
OD1343,11/20/2024,HSR Layout,Delivered,UPI,11:21:10 PM,11:38:10 PM,11:40:10 PM,12:01:10 AM,3,Pizza,450,1350,Weekday,Night,Non-Peak Time,0,0,17,2,21,40,48,5,No issuse
OD0332,11/5/2024,Indiranagar,Delivered,UPI,1:47:48 PM,2:19:48 PM,2:21:48 PM,2:32:48 PM,3,Butter Chicken,315,945,Weekday,Noon,Non-Peak Time,0,0,32,2,11,45,32,5,Delayed
OD1807,11/27/2024,Brigade Road,Delivered,COD,3:57:00 PM,4:24:00 PM,4:26:00 PM,4:38:00 PM,1,Burger,210,210,Weekday,Evening,Non-Peak Time,0,0,27,2,12,41,40,5,No issuse
OD1808,11/27/2024,BTM Layout,Delivered,UPI,8:10:44 PM,8:50:44 PM,8:52:44 PM,9:04:44 PM,1,Hakka Noodles,260,260,Weekday,Night,Peak time,0,0,40,2,12,54,33,20,Delayed
OD0397,11/6/2024,Jayanagar,Delivered,Online Payment,1:32:35 PM,1:43:35 PM,1:46:35 PM,2:21:35 PM,3,Butter Chicken,315,945,Weekday,Noon,Non-Peak Time,0,0,11,3,35,49,29,5,Delayed
OD1137,11/17/2024,Indiranagar,Delivered,Online Payment,12:50:39 PM,1:09:39 PM,1:11:39 PM,1:24:39 PM,2,Pav Bhaji,150,300,Weekend,Noon,Non-Peak Time,0,0,19,2,13,34,37,5,No issuse
OD0815,11/12/2024,Brigade Road,Delivered,UPI,12:43:57 PM,12:57:57 PM,12:59:57 PM,1:13:57 PM,1,Chicken Tikka,355,355,Weekday,Noon,Non-Peak Time,0,0,14,2,14,30,34,5,No issuse
OD1809,11/24/2024,Marathahalli,Delivered,Online Payment,10:48:55 PM,11:43:55 PM,11:50:55 PM,12:07:55 AM,3,Tandoori Chicken,360,1080,Weekend,Night,Non-Peak Time,0,0,55,7,17,79,40,5,Delayed
OD0398,11/6/2024,Whitefield,Delivered,UPI,9:35:07 PM,10:09:07 PM,10:11:07 PM,10:44:07 PM,1,Sushi,350,350,Weekday,Night,Peak time,0,0,34,2,33,69,43,20,Delayed
OD1810,11/27/2024,Koramangala,Delivered,COD,11:17:09 PM,11:40:09 PM,11:42:09 PM,11:56:09 PM,1,Hakka Noodles,260,260,Weekday,Night,Non-Peak Time,0,0,23,2,14,39,28,5,Delayed
OD1811,11/27/2024,MG Road,Delivered,Online Payment,7:11:52 PM,8:06:52 PM,8:08:52 PM,8:23:52 PM,2,Chicken Biryani,350,700,Weekday,Night,Peak time,0,0,55,2,15,72,52,20,No issuse
OD1877,11/28/2024,Indiranagar,Delivered,COD,9:16:32 PM,9:36:32 PM,9:38:32 PM,9:55:32 PM,3,Pizza,450,1350,Weekday,Night,Peak time,0,0,20,2,17,39,43,20,No issuse
OD1262,11/19/2024,Indiranagar,Delivered,COD,8:39:03 PM,9:25:03 PM,9:27:03 PM,10:05:03 PM,2,Chicken Biryani,350,700,Weekday,Night,Peak time,0,0,46,2,38,86,47,20,Delayed
OD0399,11/6/2024,MG Road,Delivered,Online Payment,4:48:46 PM,4:58:46 PM,5:00:46 PM,5:13:46 PM,1,Paneer Tikka,180,180,Weekday,Evening,Non-Peak Time,0,0,10,2,13,25,43,5,No issuse
OD1006,11/15/2024,BTM Layout,Delivered,COD,5:28:31 PM,5:47:31 PM,5:48:31 PM,6:03:31 PM,1,Burger,210,210,Weekend,Evening,Non-Peak Time,0,0,19,1,15,35,33,5,No issuse
OD0207,11/3/2024,Jayanagar,Delivered,COD,8:47:11 AM,9:08:11 AM,9:10:11 AM,9:45:11 AM,2,Aloo Paratha,110,220,Weekend,Morning,Peak time,0,0,21,2,35,58,24,20,Delayed
OD0889,11/13/2024,HSR Layout,Delivered,Online Payment,5:47:20 PM,6:08:20 PM,6:10:20 PM,6:44:20 PM,3,Pizza,450,1350,Weekday,Evening,Non-Peak Time,0,0,21,2,34,57,48,5,Delayed
OD1749,11/26/2024,Koramangala,Delivered,COD,3:22:33 PM,3:49:33 PM,3:51:33 PM,4:01:33 PM,3,Sushi,350,1050,Weekday,Evening,Non-Peak Time,0,0,27,2,10,39,38,5,No issuse
OD0477,11/7/2024,MG Road,Delivered,Credit Card,2:25:10 PM,2:58:10 PM,2:59:10 PM,3:12:10 PM,2,Chicken Biryani,350,700,Weekday,Noon,Non-Peak Time,0,0,33,1,13,47,52,5,No issuse
OD1812,11/27/2024,Koramangala,Delivered,Online Payment,4:08:00 PM,4:22:00 PM,4:24:00 PM,4:45:00 PM,2,Pav Bhaji,150,300,Weekday,Evening,Non-Peak Time,0,0,14,2,21,37,32,5,No issuse
OD0682,11/10/2024,Brigade Road,Delivered,Online Payment,9:58:46 PM,10:16:46 PM,10:18:46 PM,10:58:46 PM,2,Pav Bhaji,150,300,Weekend,Night,Peak time,0,0,18,2,40,60,44,20,No issuse
OD1677,11/25/2024,MG Road,Delivered,UPI,10:13:19 AM,10:35:19 AM,10:37:19 AM,10:50:19 AM,1,Idli,65,65,Weekday,Morning,Non-Peak Time,0,0,22,2,13,37,37,5,No issuse
OD1138,11/17/2024,BTM Layout,Delivered,COD,11:38:04 PM,11:49:04 PM,11:51:04 PM,12:03:04 AM,1,Hakka Noodles,260,260,Weekend,Night,Non-Peak Time,0,0,11,2,12,25,33,5,No issuse
