OrderID,Order Date,Location,Order Status,Payment Method,Preparation Start time,Preparation End time,Delivery Start Time,Delivery End Time
OD1341,11/20/2024,BTM Layout,Delivered,Online Payment,11:58:54 PM,12:14:54 AM,12:16:54 AM,12:28:54 AM
OD1676,11/15/2024,MG Road,Delivered,COD,11:23:30 AM,11:37:30 AM,11:38:30 AM,11:48:30 AM
OD1876,11/28/2024,Marathahalli,Delivered,Credit Card,7:43:29 PM,8:37:29 PM,8:39:29 PM,9:18:29 PM
OD1806,11/27/2024,Marathahalli,Delivered,Online Payment,9:42:55 AM,10:00:55 AM,10:02:55 AM,10:49:55 AM
OD1418,11/21/2024,MG Road,Delivered,UPI,6:47:32 PM,7:21:32 PM,7:23:32 PM,7:52:32 PM
OD1342,11/20/2024,Jayanagar,Delivered,Online Payment,8:00:33 AM,9:24:33 AM,9:26:33 AM,9:45:33 AM
OD1343,11/20/2024,HSR Layout,Delivered,UPI,11:21:10 PM,11:38:10 PM,11:40:10 PM,12:01:10 AM
OD0332,11/5/2024,Indiranagar,Delivered,UPI,1:47:48 PM,2:19:48 PM,2:21:48 PM,2:32:48 PM
OD1807,11/27/2024,Brigade Road,Delivered,COD,3:57:00 PM,4:24:00 PM,4:26:00 PM,4:38:00 PM
OD1808,11/27/2024,BTM Layout,Delivered,UPI,8:10:44 PM,8:50:44 PM,8:52:44 PM,9:04:44 PM
OD0397,11/6/2024,Jayanagar,Delivered,Online Payment,1:32:35 PM,1:43:35 PM,1:46:35 PM,2:21:35 PM
OD1137,11/17/2024,Indiranagar,Delivered,Online Payment,12:50:39 PM,1:09:39 PM,1:11:39 PM,1:24:39 PM
OD0815,11/12/2024,Brigade Road,Delivered,UPI,12:43:57 PM,12:57:57 PM,12:59:57 PM,1:13:57 PM
OD1809,11/24/2024,Marathahalli,Delivered,Online Payment,10:48:55 PM,11:43:55 PM,11:50:55 PM,12:07:55 AM
OD0398,11/6/2024,Whitefield,Delivered,UPI,9:35:07 PM,10:09:07 PM,10:11:07 PM,10:44:07 PM
OD1810,11/27/2024,Koramangala,Delivered,COD,11:17:09 PM,11:40:09 PM,11:42:09 PM,11:56:09 PM
OD1811,11/27/2024,MG Road,Delivered,Online Payment,7:11:52 PM,8:06:52 PM,8:08:52 PM,8:23:52 PM
OD1877,11/28/2024,Indiranagar,Delivered,COD,9:16:32 PM,9:36:32 PM,9:38:32 PM,9:55:32 PM
OD1262,11/19/2024,Indiranagar,Delivered,COD,8:39:03 PM,9:25:03 PM,9:27:03 PM,10:05:03 PM
OD0399,11/6/2024,MG Road,Delivered,Online Payment,4:48:46 PM,4:58:46 PM,5:00:46 PM,5:13:46 PM
OD1006,11/15/2024,BTM Layout,Delivered,COD,5:28:31 PM,5:47:31 PM,5:48:31 PM,6:03:31 PM
OD0207,11/3/2024,Jayanagar,Delivered,COD,8:47:11 AM,9:08:11 AM,9:10:11 AM,9:45:11 AM
OD0889,11/13/2024,HSR Layout,Delivered,Online Payment,5:47:20 PM,6:08:20 PM,6:10:20 PM,6:44:20 PM
OD1749,11/26/2024,Koramangala,Delivered,COD,3:22:33 PM,3:49:33 PM,3:51:33 PM,4:01:33 PM
OD0477,11/7/2024,MG Road,Delivered,Credit Card,2:25:10 PM,2:58:10 PM,2:59:10 PM,3:12:10 PM
OD1812,11/27/2024,Koramangala,Delivered,Online Payment,4:08:00 PM,4:22:00 PM,4:24:00 PM,4:45:00 PM
OD0682,11/10/2024,Brigade Road,Delivered,Online Payment,9:58:46 PM,10:16:46 PM,10:18:46 PM,10:58:46 PM
OD1677,11/25/2024,MG Road,Delivered,UPI,10:13:19 AM,10:35:19 AM,10:37:19 AM,10:50:19 AM
OD1138,11/17/2024,BTM Layout,Delivered,COD,11:38:04 PM,11:49:04 PM,11:51:04 PM,12:03:04 AM
OD0890,11/13/2024,Jayanagar,Delivered,COD,6:47:07 PM,7:27:07 PM,7:29:07 PM,8:12:07 PM
OD0051,11/1/2024,Marathahalli,Delivered,COD,9:06:50 AM,10:02:50 AM,10:04:50 AM,10:23:50 AM
OD0547,11/8/2024,Marathahalli,Delivered,Online Payment,11:11:25 AM,12:01:25 PM,12:03:25 PM,12:27:25 PM
OD0129,11/2/2024,Jayanagar,Delivered,Online Payment,7:45:16 PM,8:10:16 PM,8:12:16 PM,8:45:16 PM
OD1344,11/20/2024,BTM Layout,Delivered,COD,5:55:09 PM,6:19:09 PM,6:23:09 PM,6:37:09 PM
OD1878,11/28/2024,Jayanagar,Delivered,Credit Card,1:36:52 PM,1:57:52 PM,1:59:52 PM,2:14:52 PM
OD1345,11/20/2024,Koramangala,Delivered,Online Payment,10:17:26 AM,11:18:26 AM,11:19:26 AM,11:34:26 AM
OD2003,11/30/2024,Marathahalli,Delivered,UPI,8:08:44 PM,8:24:44 PM,8:31:44 PM,9:08:44 PM
OD0130,11/2/2024,Whitefield,Delivered,COD,7:53:16 PM,8:18:16 PM,8:20:16 PM,8:57:16 PM
OD1139,11/17/2024,Marathahalli,Delivered,UPI,7:54:24 PM,8:52:24 PM,8:54:24 PM,9:32:24 PM
OD2004,11/30/2024,Koramangala,Delivered,Credit Card,7:50:44 PM,8:06:44 PM,8:08:44 PM,8:37:44 PM
OD1614,11/24/2024,Indiranagar,Delivered,UPI,2:18:22 PM,2:31:22 PM,2:33:22 PM,2:43:22 PM
OD0478,11/7/2024,HSR Layout,Delivered,COD,10:31:28 AM,10:50:28 AM,10:52:28 AM,11:11:28 AM
OD1346,11/20/2024,Brigade Road,Delivered,COD,3:18:38 PM,3:52:38 PM,3:54:38 PM,4:06:38 PM
OD1347,11/20/2024,Marathahalli,Delivered,Online Payment,10:37:19 AM,10:57:19 AM,10:59:19 AM,11:26:19 AM
OD1073,11/16/2024,MG Road,Delivered,UPI,11:37:19 AM,11:57:19 AM,11:59:19 AM,12:26:19 PM
OD2005,11/30/2024,Brigade Road,Delivered,Online Payment,2:23:01 PM,2:33:01 PM,2:35:01 PM,2:47:01 PM
OD1813,11/27/2024,BTM Layout,Delivered,Credit Card,7:24:57 PM,7:57:57 PM,8:07:57 PM,8:52:57 PM
OD1940,11/29/2024,Jayanagar,Delivered,Online Payment,4:44:09 PM,5:41:09 PM,5:43:09 PM,5:54:09 PM
OD0274,11/4/2024,MG Road,Delivered,Credit Card,4:52:12 PM,5:02:12 PM,5:04:12 PM,5:22:12 PM
OD1353,11/20/2024,Whitefield,Cancelled,Not Required,NA,NA,NA,NA
OD0479,11/7/2024,HSR Layout,Delivered,COD,6:47:53 PM,7:16:53 PM,7:18:53 PM,7:41:53 PM
OD0683,11/10/2024,Brigade Road,Delivered,Online Payment,4:24:11 PM,4:38:11 PM,4:40:11 PM,4:54:11 PM
OD2006,11/30/2024,Indiranagar,Delivered,COD,10:10:23 AM,10:52:23 AM,10:54:23 AM,11:09:23 AM
OD1615,11/24/2024,MG Road,Delivered,Credit Card,5:13:22 PM,5:32:22 PM,5:34:22 PM,5:48:22 PM
OD0400,11/6/2024,HSR Layout,Delivered,Online Payment,9:13:22 AM,9:32:22 AM,9:34:22 AM,9:48:22 AM
OD0275,11/4/2024,HSR Layout,Delivered,UPI,8:05:50 AM,8:52:50 AM,8:54:50 AM,9:06:50 AM
OD0948,11/14/2024,HSR Layout,Delivered,Online Payment,9:21:33 PM,10:11:33 PM,10:26:33 PM,10:37:33 PM
OD0131,11/2/2024,Whitefield,Delivered,UPI,6:14:26 PM,6:48:26 PM,6:50:26 PM,7:28:26 PM
OD0276,11/4/2024,Marathahalli,Delivered,Credit Card,6:57:39 PM,7:33:39 PM,7:45:39 PM,7:57:39 PM
OD0132,11/2/2024,Brigade Road,Delivered,Online Payment,1:41:08 PM,1:52:08 PM,1:54:08 PM,2:06:08 PM
OD0745,11/11/2024,Koramangala,Delivered,Online Payment,9:35:59 PM,9:55:59 PM,9:57:59 PM,10:13:59 PM
OD0480,11/7/2024,Whitefield,Delivered,Online Payment,1:05:40 PM,1:27:40 PM,1:29:40 PM,1:42:40 PM
OD0949,11/14/2024,Koramangala,Delivered,UPI,10:04:08 PM,10:52:08 PM,10:54:08 PM,11:06:08 PM
OD0401,11/6/2024,Malleswaram,Delivered,COD,3:39:00 PM,4:33:00 PM,4:35:00 PM,4:49:00 PM
OD1419,11/21/2024,MG Road,Delivered,Credit Card,1:07:02 PM,1:20:02 PM,1:22:02 PM,1:32:02 PM
OD1548,11/23/2024,Whitefield,Delivered,Online Payment,9:05:53 AM,9:45:53 AM,9:46:53 AM,10:01:53 AM
OD0277,11/4/2024,Marathahalli,Delivered,UPI,12:30:15 PM,1:28:15 PM,1:30:15 PM,1:52:15 PM
OD1616,11/24/2024,Whitefield,Delivered,UPI,8:36:44 AM,8:49:44 AM,8:51:44 AM,9:45:44 AM
OD1750,11/26/2024,Koramangala,Delivered,COD,4:29:47 PM,4:41:47 PM,4:43:47 PM,4:56:47 PM
OD1941,11/29/2024,Indiranagar,Delivered,Online Payment,11:34:01 PM,11:51:01 PM,11:52:01 PM,12:04:01 AM
OD0402,11/6/2024,MG Road,Delivered,Online Payment,8:47:37 PM,9:36:37 PM,9:38:37 PM,9:50:37 PM
OD1942,11/29/2024,Koramangala,Delivered,UPI,8:41:35 AM,8:51:35 AM,8:55:35 AM,9:13:35 AM
OD1879,11/28/2024,Marathahalli,Delivered,COD,1:17:01 PM,1:34:01 PM,1:36:01 PM,2:05:01 PM
OD0208,11/3/2024,Whitefield,Delivered,Online Payment,5:55:10 PM,6:35:10 PM,6:37:10 PM,6:49:10 PM
OD0684,11/10/2024,Marathahalli,Delivered,UPI,9:12:31 AM,9:56:31 AM,9:58:31 AM,10:20:31 AM
OD0816,11/12/2024,MG Road,Delivered,Online Payment,8:23:04 PM,9:00:04 PM,9:02:04 PM,9:25:04 PM
OD0133,11/2/2024,HSR Layout,Delivered,UPI,8:37:38 AM,9:36:38 AM,9:38:38 AM,10:03:38 AM
OD0403,11/6/2024,BTM Layout,Delivered,Credit Card,8:07:58 AM,9:21:58 AM,9:23:58 AM,9:42:58 AM
OD0134,11/2/2024,HSR Layout,Delivered,Online Payment,8:55:31 AM,9:12:31 AM,9:13:31 AM,10:29:31 AM
OD0817,11/12/2024,BTM Layout,Delivered,UPI,8:43:46 AM,9:21:46 AM,9:34:46 AM,9:47:46 AM
OD0548,11/8/2024,Indiranagar,Delivered,Online Payment,1:02:00 PM,1:14:00 PM,1:16:00 PM,1:27:00 PM
OD0209,11/3/2024,BTM Layout,Delivered,UPI,4:06:57 PM,4:16:57 PM,4:18:57 PM,4:42:57 PM
OD1617,11/24/2024,Malleswaram,Delivered,UPI,11:40:05 AM,12:25:05 PM,12:27:05 PM,12:38:05 PM
OD1420,11/21/2024,HSR Layout,Delivered,COD,2:23:09 PM,2:34:09 PM,2:36:09 PM,3:00:09 PM
OD0278,11/4/2024,Koramangala,Delivered,Credit Card,11:56:10 AM,12:12:10 PM,12:13:10 PM,12:26:10 PM
OD1348,11/20/2024,HSR Layout,Delivered,Credit Card,3:58:55 PM,4:10:55 PM,4:12:55 PM,4:23:55 PM
OD1943,11/29/2024,Koramangala,Delivered,COD,9:00:41 PM,9:41:41 PM,9:43:41 PM,10:00:41 PM
OD1074,11/16/2024,Indiranagar,Delivered,Credit Card,7:05:50 PM,7:19:50 PM,7:23:50 PM,7:42:50 PM
OD0950,11/14/2024,Koramangala,Delivered,Online Payment,7:52:42 AM,8:14:42 AM,8:16:42 AM,8:41:42 AM
OD1549,11/23/2024,BTM Layout,Delivered,UPI,5:21:08 PM,5:33:08 PM,5:35:08 PM,5:46:08 PM
OD0549,11/8/2024,Brigade Road,Delivered,Online Payment,5:49:02 PM,6:23:02 PM,6:25:02 PM,6:38:02 PM
OD2007,11/30/2024,Malleswaram,Delivered,Credit Card,10:32:04 AM,10:50:04 AM,10:52:04 AM,11:07:04 AM
OD0481,11/7/2024,BTM Layout,Delivered,Online Payment,11:59:56 AM,12:21:56 PM,12:23:56 PM,12:35:56 PM
OD0550,11/8/2024,MG Road,Delivered,Credit Card,9:46:50 AM,10:13:50 AM,10:25:50 AM,10:43:50 AM
OD0333,11/5/2024,MG Road,Delivered,UPI,11:16:17 PM,11:39:17 PM,11:41:17 PM,11:57:17 PM
OD0818,11/12/2024,Brigade Road,Delivered,Online Payment,7:42:36 PM,8:25:36 PM,8:27:36 PM,8:44:36 PM
OD0404,11/6/2024,Indiranagar,Delivered,Credit Card,2:42:13 PM,2:55:13 PM,2:57:13 PM,3:11:13 PM
OD0617,11/9/2024,Koramangala,Delivered,Credit Card,6:21:14 PM,6:49:14 PM,6:51:14 PM,7:13:14 PM
OD0819,11/16/2024,Malleswaram,Delivered,Credit Card,4:52:45 PM,5:11:45 PM,5:13:45 PM,5:25:45 PM
OD1007,11/15/2024,Marathahalli,Delivered,COD,1:03:39 PM,1:14:39 PM,1:16:39 PM,1:37:39 PM
OD0135,11/2/2024,Jayanagar,Delivered,Credit Card,8:14:28 AM,8:56:28 AM,8:58:28 AM,9:52:28 AM
OD0891,11/2/2024,Brigade Road,Delivered,COD,8:56:00 PM,9:48:00 PM,9:50:00 PM,10:08:00 PM
OD1880,11/28/2024,HSR Layout,Delivered,Credit Card,8:08:10 PM,9:07:10 PM,9:09:10 PM,9:35:10 PM
OD1489,11/22/2024,Jayanagar,Delivered,Online Payment,2:08:08 PM,2:32:08 PM,2:34:08 PM,2:45:08 PM
OD0551,11/8/2024,Indiranagar,Delivered,COD,6:53:04 PM,7:17:04 PM,7:22:04 PM,7:41:04 PM
OD0210,11/3/2024,HSR Layout,Delivered,Credit Card,8:06:41 PM,8:23:41 PM,8:25:41 PM,9:02:41 PM
OD1881,11/28/2024,HSR Layout,Delivered,UPI,5:42:44 PM,5:52:44 PM,5:54:44 PM,6:09:44 PM
OD0136,11/2/2024,Koramangala,Delivered,Online Payment,6:19:14 PM,6:29:14 PM,6:31:14 PM,6:57:14 PM
OD1140,11/17/2024,Malleswaram,Delivered,COD,8:55:54 PM,9:51:54 PM,9:55:54 PM,10:08:54 PM
OD0746,11/11/2024,Brigade Road,Delivered,UPI,8:38:17 PM,9:05:17 PM,9:07:17 PM,9:45:17 PM
OD1685,11/24/2024,Koramangala,Cancelled,Not Required,NA,NA,NA,NA
OD0334,11/5/2024,Indiranagar,Delivered,COD,12:17:27 PM,12:30:27 PM,12:32:27 PM,12:50:27 PM
OD0552,11/8/2024,Malleswaram,Delivered,COD,11:25:48 PM,12:09:48 AM,12:11:48 AM,12:21:48 AM
OD0279,11/4/2024,Indiranagar,Delivered,UPI,3:44:20 PM,4:24:20 PM,4:26:20 PM,4:38:20 PM
OD1882,11/28/2024,Malleswaram,Delivered,Online Payment,3:32:24 PM,3:56:24 PM,3:58:24 PM,4:12:24 PM
OD1678,11/25/2024,Jayanagar,Delivered,Credit Card,9:38:06 PM,10:11:06 PM,10:13:06 PM,10:31:06 PM
OD1679,11/25/2024,Brigade Road,Delivered,UPI,4:43:16 PM,4:54:16 PM,4:56:16 PM,5:10:16 PM
OD2008,11/30/2024,Marathahalli,Delivered,Online Payment,9:59:42 AM,10:21:42 AM,10:23:42 AM,10:40:42 AM
OD1883,11/28/2024,MG Road,Delivered,Online Payment,7:55:18 PM,8:21:18 PM,8:23:18 PM,8:41:18 PM
OD1884,11/28/2024,Brigade Road,Delivered,Credit Card,9:23:00 AM,10:14:00 AM,10:16:00 AM,10:35:00 AM
OD1680,11/25/2024,Marathahalli,Delivered,Credit Card,11:54:32 PM,12:26:32 AM,12:28:32 AM,12:42:32 AM
OD1944,11/29/2024,Whitefield,Delivered,Credit Card,10:58:12 PM,11:22:12 PM,11:24:12 PM,11:43:12 PM
OD1490,11/22/2024,Marathahalli,Delivered,UPI,6:21:37 PM,6:59:37 PM,7:01:37 PM,7:25:37 PM
OD1885,11/28/2024,Indiranagar,Delivered,Credit Card,6:16:25 PM,7:08:25 PM,7:10:25 PM,7:41:25 PM
OD0747,11/11/2024,Jayanagar,Delivered,Credit Card,1:34:18 PM,1:50:18 PM,1:53:18 PM,2:05:18 PM
OD1211,11/18/2024,Koramangala,Delivered,UPI,9:42:46 PM,10:02:46 PM,10:17:46 PM,10:51:46 PM
OD0748,11/11/2024,MG Road,Delivered,Online Payment,8:46:01 AM,8:59:01 AM,9:01:01 AM,9:31:01 AM
OD0405,11/6/2024,Jayanagar,Delivered,COD,11:17:22 AM,12:13:22 PM,12:15:22 PM,12:30:22 PM
OD0820,11/12/2024,Whitefield,Delivered,Credit Card,5:10:46 PM,5:24:46 PM,5:25:46 PM,5:58:46 PM
OD1349,11/20/2024,MG Road,Delivered,Online Payment,1:03:49 PM,1:16:49 PM,1:18:49 PM,1:28:49 PM
OD0406,11/6/2024,Koramangala,Delivered,UPI,9:02:59 PM,9:14:59 PM,9:30:59 PM,9:42:59 PM
OD2047,11/1/2024,Whitefield,Delivered,COD,10:04:37 PM,10:14:37 PM,10:16:37 PM,10:51:37 PM
OD1550,11/23/2024,HSR Layout,Delivered,Online Payment,9:20:10 AM,9:37:10 AM,9:38:10 AM,9:55:10 AM
OD1551,11/23/2024,Malleswaram,Delivered,UPI,6:09:10 PM,6:45:10 PM,6:47:10 PM,7:01:10 PM
OD0749,11/11/2024,BTM Layout,Delivered,UPI,1:15:04 PM,1:25:04 PM,1:27:04 PM,1:38:04 PM
OD0052,11/1/2024,Indiranagar,Delivered,COD,2:17:00 PM,2:32:00 PM,2:34:00 PM,2:47:00 PM
OD0407,11/6/2024,Jayanagar,Delivered,Online Payment,3:15:09 PM,4:12:09 PM,4:14:09 PM,4:34:09 PM
OD1212,11/18/2024,Whitefield,Delivered,UPI,3:09:00 PM,3:51:00 PM,3:53:00 PM,4:07:00 PM
OD1886,11/28/2024,MG Road,Delivered,Online Payment,2:38:00 PM,3:30:00 PM,3:33:00 PM,3:43:00 PM
OD0892,11/13/2024,Marathahalli,Delivered,COD,8:37:57 PM,9:32:57 PM,9:34:57 PM,10:20:57 PM
OD0951,11/14/2024,BTM Layout,Delivered,Credit Card,3:36:37 PM,3:52:37 PM,3:54:37 PM,4:06:37 PM
OD0821,11/12/2024,Marathahalli,Delivered,COD,8:49:51 AM,9:38:51 AM,9:40:51 AM,10:31:51 AM
OD1141,11/17/2024,HSR Layout,Delivered,UPI,8:12:31 PM,8:23:31 PM,8:25:31 PM,8:44:31 PM
OD2072,11/7/2024,Malleswaram,Delivered,COD,8:00:35 AM,8:35:35 AM,8:37:35 AM,9:03:35 AM
OD1142,11/17/2024,Koramangala,Delivered,UPI,2:54:39 PM,3:08:39 PM,3:10:39 PM,3:28:39 PM
OD0211,11/3/2024,BTM Layout,Delivered,Credit Card,12:12:26 PM,12:28:26 PM,12:30:26 PM,12:42:26 PM
OD0618,11/9/2024,Jayanagar,Delivered,COD,9:23:33 AM,10:20:33 AM,10:22:33 AM,11:09:33 AM
OD2009,11/30/2024,Jayanagar,Delivered,Credit Card,9:25:16 AM,9:46:16 AM,9:48:16 AM,10:02:16 AM
OD1263,11/19/2024,HSR Layout,Delivered,COD,8:30:06 AM,9:41:06 AM,9:43:06 AM,10:02:06 AM
OD1421,11/21/2024,Koramangala,Delivered,Online Payment,11:16:38 PM,11:31:38 PM,11:33:38 PM,11:46:38 PM
OD2010,11/30/2024,Jayanagar,Delivered,UPI,10:45:25 PM,11:36:25 PM,11:37:25 PM,11:50:25 PM
OD0685,11/10/2024,Marathahalli,Delivered,Online Payment,11:26:09 AM,11:37:09 AM,11:39:09 AM,11:53:09 AM
OD1008,11/15/2024,Marathahalli,Delivered,Credit Card,9:51:39 AM,10:03:39 AM,10:05:39 AM,10:28:39 AM
OD0482,11/7/2024,BTM Layout,Delivered,COD,9:30:44 AM,9:45:44 AM,9:47:44 AM,10:26:44 AM
OD0553,11/8/2024,Marathahalli,Delivered,UPI,11:47:46 AM,12:39:46 PM,12:42:46 PM,1:11:46 PM
OD0212,11/3/2024,BTM Layout,Delivered,Credit Card,10:12:40 AM,10:46:40 AM,10:48:40 AM,11:00:40 AM
OD1751,11/26/2024,Brigade Road,Delivered,COD,11:49:18 AM,12:11:18 PM,12:13:18 PM,12:28:18 PM
OD0483,11/7/2024,Indiranagar,Delivered,Credit Card,8:56:19 AM,9:21:19 AM,9:24:19 AM,10:36:19 AM
OD0213,11/3/2024,HSR Layout,Delivered,Credit Card,7:10:50 PM,7:34:50 PM,7:36:50 PM,7:49:50 PM
OD0408,11/6/2024,BTM Layout,Delivered,Online Payment,4:57:11 PM,5:26:11 PM,5:27:11 PM,5:40:11 PM
OD1143,11/17/2024,Koramangala,Delivered,Credit Card,9:18:34 PM,9:40:34 PM,9:42:34 PM,10:07:34 PM
OD0554,11/8/2024,Brigade Road,Delivered,Online Payment,8:27:21 AM,9:21:21 AM,9:23:21 AM,9:41:21 AM
OD0619,11/9/2024,Brigade Road,Delivered,COD,8:42:40 PM,9:05:40 PM,9:07:40 PM,9:38:40 PM
OD1814,11/27/2024,Whitefield,Delivered,COD,5:20:51 PM,6:20:51 PM,6:21:51 PM,6:35:51 PM
OD0686,11/10/2024,Jayanagar,Delivered,UPI,1:12:33 PM,1:36:33 PM,1:38:33 PM,1:58:33 PM
OD1009,11/15/2024,Koramangala,Delivered,UPI,10:21:59 PM,10:45:59 PM,10:48:59 PM,10:58:59 PM
OD1686,11/23/2024,Indiranagar,Cancelled,Not Required,NA,NA,NA,NA
OD0484,11/7/2024,Indiranagar,Delivered,UPI,2:49:22 PM,3:46:22 PM,3:48:22 PM,3:59:22 PM
OD0893,11/13/2024,HSR Layout,Delivered,Credit Card,11:38:16 PM,12:02:16 AM,12:04:16 AM,12:23:16 AM
OD1422,11/21/2024,BTM Layout,Delivered,UPI,11:12:53 AM,11:34:53 AM,11:37:53 AM,11:51:53 AM
OD1350,11/20/2024,Jayanagar,Delivered,UPI,9:51:42 PM,10:06:42 PM,10:19:42 PM,10:35:42 PM
OD1945,11/29/2024,Koramangala,Delivered,Credit Card,10:22:17 PM,10:32:17 PM,10:38:17 PM,10:50:17 PM
OD1423,11/21/2024,MG Road,Delivered,COD,7:22:46 PM,7:34:46 PM,7:36:46 PM,8:09:46 PM
OD0750,11/11/2024,BTM Layout,Delivered,UPI,11:56:37 PM,12:12:37 AM,12:14:37 AM,12:26:37 AM
OD0053,11/1/2024,Jayanagar,Delivered,Online Payment,11:26:35 PM,12:03:35 AM,12:07:35 AM,12:17:35 AM
OD1815,11/27/2024,Malleswaram,Delivered,Online Payment,10:35:20 AM,10:50:20 AM,10:55:20 AM,11:11:20 AM
OD1010,11/15/2024,MG Road,Delivered,UPI,2:01:01 PM,2:26:01 PM,2:29:01 PM,2:43:01 PM
OD0485,11/7/2024,Indiranagar,Delivered,COD,1:28:00 PM,1:41:00 PM,1:43:00 PM,2:02:00 PM
OD1816,11/27/2024,Whitefield,Delivered,COD,9:53:02 AM,10:33:02 AM,10:35:02 AM,10:54:02 AM
OD0555,11/8/2024,Whitefield,Delivered,UPI,9:55:27 PM,10:48:27 PM,11:05:27 PM,11:16:27 PM
OD2073,11/9/2024,Jayanagar,Delivered,Credit Card,9:10:41 PM,9:40:41 PM,9:42:41 PM,10:39:41 PM
OD2074,11/7/2024,Whitefield,Delivered,UPI,11:00:12 AM,11:22:12 AM,11:24:12 AM,11:36:12 AM
OD1552,11/23/2024,Koramangala,Delivered,UPI,4:50:41 PM,5:05:41 PM,5:07:41 PM,5:20:41 PM
OD0409,11/6/2024,Brigade Road,Delivered,Credit Card,9:00:33 AM,9:57:33 AM,9:59:33 AM,10:44:33 AM
OD0751,11/11/2024,Malleswaram,Delivered,Credit Card,11:07:17 PM,12:02:17 AM,12:04:17 AM,12:16:17 AM
OD0752,11/11/2024,Marathahalli,Delivered,COD,8:49:29 PM,9:10:29 PM,9:20:29 PM,9:53:29 PM
OD0952,11/14/2024,Koramangala,Delivered,Online Payment,11:19:28 PM,11:39:28 PM,11:41:28 PM,11:55:28 PM
OD1817,11/27/2024,Malleswaram,Delivered,COD,1:21:05 PM,1:58:05 PM,2:00:05 PM,2:14:05 PM
OD1144,11/17/2024,BTM Layout,Delivered,COD,1:58:09 PM,2:20:09 PM,2:21:09 PM,2:36:09 PM
OD0687,11/10/2024,BTM Layout,Delivered,UPI,12:24:18 PM,12:38:18 PM,12:40:18 PM,12:56:18 PM
OD2048,11/1/2024,Koramangala,Delivered,COD,2:53:09 PM,3:04:09 PM,3:06:09 PM,3:18:09 PM
OD0280,11/4/2024,HSR Layout,Delivered,Online Payment,12:35:25 PM,12:53:25 PM,12:55:25 PM,1:15:25 PM
OD0556,11/8/2024,Indiranagar,Delivered,UPI,12:42:04 PM,12:56:04 PM,12:57:04 PM,1:22:04 PM
OD1075,11/16/2024,MG Road,Delivered,Online Payment,10:56:56 AM,11:16:56 AM,11:19:56 AM,11:36:56 AM
OD0335,11/5/2024,BTM Layout,Delivered,Credit Card,8:04:16 AM,9:17:16 AM,9:19:16 AM,9:33:16 AM
OD1818,11/27/2024,HSR Layout,Delivered,Online Payment,10:04:53 PM,10:29:53 PM,10:31:53 PM,10:46:53 PM
OD0688,11/10/2024,HSR Layout,Delivered,UPI,6:00:02 PM,6:10:02 PM,6:12:02 PM,6:30:02 PM
OD0822,11/12/2024,HSR Layout,Delivered,Credit Card,6:45:29 PM,7:12:29 PM,7:14:29 PM,7:31:29 PM
OD0953,11/14/2024,Malleswaram,Delivered,Online Payment,2:09:59 PM,2:23:59 PM,2:25:59 PM,2:42:59 PM
OD0620,11/9/2024,BTM Layout,Delivered,Online Payment,11:25:58 PM,12:05:58 AM,12:08:58 AM,12:19:58 AM
OD1264,11/19/2024,Jayanagar,Delivered,Online Payment,9:56:04 AM,10:26:04 AM,10:28:04 AM,11:12:04 AM
OD0054,11/1/2024,Whitefield,Delivered,Credit Card,3:21:07 PM,3:38:07 PM,3:40:07 PM,3:54:07 PM
OD0753,11/11/2024,Whitefield,Delivered,COD,9:26:24 PM,10:00:24 PM,10:02:24 PM,10:13:24 PM
OD0281,11/4/2024,Koramangala,Delivered,Credit Card,4:22:46 PM,5:25:46 PM,5:31:46 PM,5:46:46 PM
OD1011,11/15/2024,BTM Layout,Delivered,COD,4:22:23 PM,4:38:23 PM,4:40:23 PM,4:54:23 PM
OD1946,11/29/2024,BTM Layout,Delivered,COD,1:30:34 PM,2:00:34 PM,2:02:34 PM,2:14:34 PM
OD0336,11/5/2024,Koramangala,Delivered,Credit Card,10:36:52 AM,11:17:52 AM,11:19:52 AM,11:30:52 AM
OD1424,11/21/2024,BTM Layout,Delivered,Credit Card,8:58:59 PM,9:11:59 PM,9:14:59 PM,9:38:59 PM
OD1265,11/9/2024,Indiranagar,Delivered,Credit Card,7:38:13 PM,8:02:13 PM,8:04:13 PM,8:16:13 PM
OD1076,11/16/2024,HSR Layout,Delivered,COD,7:18:12 PM,7:46:12 PM,7:48:12 PM,8:31:12 PM
OD1145,11/17/2024,Koramangala,Delivered,Online Payment,8:56:45 AM,9:10:45 AM,9:16:45 AM,9:26:45 AM
OD1491,11/22/2024,Koramangala,Delivered,Credit Card,1:30:02 PM,2:19:02 PM,2:21:02 PM,2:32:02 PM
OD0557,11/8/2024,Indiranagar,Delivered,Online Payment,11:37:13 AM,11:59:13 AM,12:02:13 PM,12:17:13 PM
OD0689,11/10/2024,Koramangala,Delivered,Credit Card,7:48:08 PM,8:09:08 PM,8:22:08 PM,8:50:08 PM
OD1077,11/16/2024,Koramangala,Delivered,COD,8:48:08 PM,9:09:08 PM,9:22:08 PM,9:50:08 PM
OD1351,11/20/2024,MG Road,Delivered,COD,9:51:05 PM,10:05:05 PM,10:07:05 PM,10:27:05 PM
OD0055,11/1/2024,Koramangala,Delivered,Online Payment,10:11:40 AM,10:25:40 AM,10:27:40 AM,10:38:40 AM
